file_name,state,inference_transcript,transcript,reviewed_transcript,url,created_at,submitted_at,reviewed_at,audio_duration,original_id
STT_GR_0124_0274_00_2368977_to_2378977,submitted,དགྲ་བོ་རང་བཞིན་གྱིས་ཤར་ཡོང་གི་རེད། དཔེ་དེ་ལྟ་བུ་དེ་ནས་ཨ་དམ་ལག་ལེན་སོ་བདུན་མི་ནང་གསུངས་དགོས་རེད། ཨོ། དེ་ནང་བཞིན་དེ་རས་ད་ལྟ་ འདོད་ལུགས་ཆོས་ཀྱི་རྩ་བ་,དགྲ་བོ་རང་བཞིན་གྱིས་ཤར་ཡོང་གི་རེད། དཔེ་དེ་ལྟ་བུ་དེ་ནས་ཨ། ད་ལྟ་ལག་ལེན་སོ་བདུན་ནང་ལ་གསུང་ཡོད་རེད། ཨོ། དེ་ནང་བཞིན་དེ་ནས་ད་ལྟ། གདོད་ལུགས་ཆོས་ཀྱི་རྩ་བ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0124_0274_00_2368977_to_2378977.wav,2025-08-13 17:20:19.435,2025-08-20 20:24:50.867,,10.0,STT_GR_0124
STT_GR_0124_0520_4177994_to_4181318,submitted,ི་ཡོད་མེད་ཀྱི་ཁྱད་པར། ལྷ་ཡི་ཤེས་པར་གཉིས་རྱེད་ཡོད་མ་རེད།,གཉིས་འཛིན་ཡོད་མེད་ཀྱི་ཁྱད་པར། ལྷ་ཤེས་པར་གཉིས་འཛིན་ཡོད་མ་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0124_0520_4177994_to_4181318.wav,2025-08-13 17:20:19.435,2025-08-20 23:26:59.822,,3.324,STT_GR_0124
STT_GR_0125_0107_742244_to_743729,submitted,མོ་རྒྱུད་དེས་པ་དེ་ཡང་ད་,ང་ཚོས་དབྱེ་་བ་དེའི་དོན།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0125_0107_742244_to_743729.wav,2025-08-13 17:20:19.435,2025-08-21 07:59:30.095,,1.485,STT_GR_0125
STT_GR_0124_0525_01_4217103_to_4227103,submitted,དྲ་གཞིན་ཟེར་ལུས་དང་ྐྱེད་པ་བྒྲུབ། ལས་བག་ཆགས་མང་པོ་སགས་འགྲོ་བ་རིགས་དྲོག་གོ་ར་རྒྱལ་བས། དོན་དེ་ཧ་གོ་སོང་ཚར་ན་དེ་གཉིས་གཉིས་མེད་པ། དེ་ནས་ཡེ་ཤེས་ྱེད་ན། ཡི་ཤེས་ཀ་དུས་ྐོག་ལ་དེ་ནས་,བདག་གཞན་གཉིས་འཛིན་ལུས་དང་བཅས་པ་གྲུབ། ལས་བག་ཆགས་མང་པོ་བསགས་འགྲོ་བ་རིགས་དྲུག་སྐོར་བ་བརྒྱབ། དོན་དེ་ཧ་གོ་སོང་ཚར་ན་དེ་གཉིས་གཉིས་མེད་པ། དེ་ནས་ཡེ་ཤེས་གཉིས་སྐྱེས་ན། ཡེ་ཤེས་ག་དུས་གོ་ན་དེ་ནས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0124_0525_01_4217103_to_4227103.wav,2025-08-13 17:20:19.435,2025-08-20 23:31:05.066,,10.0,STT_GR_0124
STT_GR_0124_0525_02_4227103_to_4236550,submitted,་ཡེ་ཤེས་ཕྱི་མ་ཚུར། ཨོ་དེའིངོོ་ཡེ་ཤེས་ཡོང་དུས། ཨེ་དེ་ལྷ་གཅིག་དང་དུ་མའི་མཐར་ལས་བདས་པ། དེ་ལྟ་དོན་དམ་གྱི་བདེན་པ་མཐོང་ནས་དེ་ཡེ་ཤེས་ྱི་པ་བརྫས།དེ་སྒོམ་རྒྱུ་ཡོད་རེད།,ལྷ་ཡེ་ཤེས་སེམས་མ་ཟེར། ཨོ་དེའི་ངོ་བོ་ཡེ་ཤེས་ཡོང་དུས། ཨེ་དེ་ལྷ་གཅིག་དང་དུ་མའི་མཐའ་ལས་འདས་པ། དེ་ལྟ་བ་དོན་དམ་གྱི་བདེན་པ་མཐོང་ནས་དེ་ཡེ་ཤེས་སེམས་པ་ཟེར། དེ་བསྒོམ་རྒྱུ་ཡོད་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0124_0525_02_4227103_to_4236550.wav,2025-08-13 17:20:19.435,2025-08-20 23:32:21.956,,9.447,STT_GR_0124
STT_GR_0124_0528_4248025_to_4252024,submitted,སེམས་ི་བདེ་གཤེགས་སྙིང་པོ། ཁོ་རང་ལན་ལ་ཁོང་ན་གཉིས་ཡོད་མ་རེད་ཟེ།,སེམས་བདེ་གཤེགས་སྙིང་པོ་ཁོ་རང་ཡེ་ནས་ཁོང་རང་གཉིས་ཡོད་མ་རེད་ཟེར།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0124_0528_4248025_to_4252024.wav,2025-08-13 17:20:19.435,2025-08-20 23:35:19.701,,3.999,STT_GR_0124
STT_GR_0125_0024_03_223536_to_228568,submitted,་ལདེ་ནས་དེ་ལ་ད་དེ་དག་ད་དེ་ལས་གསུང་གོ་རེད། དེ་ལ་ཁྱེན་ས་སུ་ལི་མི་དགོས་ཟེར་,དེ་རེས་དེ་ལ་ད་ད་ལྟ་ད་དེ་ལས་གསུང་གི་རེད། དེ་ལ་གཅེས་འཛིན་འཇུག་ཚུལ་ལ་མི་དགོས་ཟེར།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0125_0024_03_223536_to_228568.wav,2025-08-13 17:20:19.435,2025-08-21 07:08:04.944,,5.032,STT_GR_0125
STT_GR_0125_0026_231437_to_235605,submitted,ཨ། ལྷ་ཐམས་ཅད་རང་གི་སྙིང་ལ་ཚང་གི་ཡོད་རེད། བདག་ཅིན་ཡོད་མ་རེད། དཔེ་ལ,ཨེ། ལྷ་ཐམས་ཅད་རང་གི་སྙིང་ལ་ཚང་གི་ཡོད་རེད། བདག་ཅེས་ཡོད་མ་རེད། དཔེ་ལ་ཡིན་ན།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0125_0026_231437_to_235605.wav,2025-08-13 17:20:19.435,2025-08-21 07:09:07.704,,4.168,STT_GR_0125
STT_GR_0125_0027_240668_to_242507,trashed,དབ་ལ་ཚོགས་མི་གུས་པར།,,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0125_0027_240668_to_242507.wav,2025-08-13 17:20:19.435,2025-08-21 07:09:17.037,,1.839,STT_GR_0125
STT_GR_0125_0028_243081_to_244532,submitted,རང་སྱིས་ྱི་ལྷ་རེད་,རང་སེམས་ལྷ་རུ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0125_0028_243081_to_244532.wav,2025-08-13 17:20:19.435,2025-08-21 07:09:35.425,,1.451,STT_GR_0125
STT_GR_0125_0111_01_776898_to_786898,submitted,འཛིན་པ་ཡོང་གི་ཡོད་རེད། ཆགས་ྡང་ལ་རྟོག་པ་སྐྱེ་ཡོང་ག་རེད། དགྲ་ལ་འཛིན་པ་བྱསན། གཟུགས་ལ་བརྟེན་ནས་ཆགས་སྡང་འཛིན་པ་སྐྱེ་ཡོང་གི་རེད། སྐབས་དེ་ནས་ཆགས་སྡང་འཛིན་པ་བྱེ་པ་དེ་ཧ་གོ་གི་རེད། ཨོ,འཛིན་པ་ཡོང་གི་ཡོད་རེད། ཆགས་སྡང་རྟོག་པ་སྐྱེ་ཡོང་གི་རེད། དགྲ་ལ་འཛིན་པ་སྐྱེ། གཟུགས་ལ་བརྟེན་ནས་ཆགས་སྡང་འཛིན་པ་སྐྱེ་ཡོང་གི་རེད། སྐབས་དེ་ནས་ཆགས་སྡང་འཛིན་པ་སྐྱེས་པ་དེ་ཧ་གོ་གི་རེད། ཨོ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0125_0111_01_776898_to_786898.wav,2025-08-13 17:20:19.435,2025-08-21 07:41:55.872,,10.0,STT_GR_0125
STT_GR_0126_0123_874746_to_877125,submitted,རྡུལ་ཕྲད་འཆ་མེད་རེད་ཟེར། ཡང་ཡང་དུ་བདག་སོངས་,རྡུལ་ཕྲན་ཆ་མེད་རེད་ཟེར། ཡང་ཡང་དུ་དག་སོང་བ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0126_0123_874746_to_877125.wav,2025-08-13 17:20:19.435,2025-08-22 06:43:58.329,,2.379,STT_GR_0126
STT_GR_0126_0129_931176_to_934045,submitted,སེམས་ལ་ཤར་ཡོང་བའི་སྐབས་ལས། ཨོ།,སེམས་ལ་ཤར་ཡོང་བའི་སྐབས་ལས། ཨོ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0126_0129_931176_to_934045.wav,2025-08-13 17:20:19.435,2025-08-22 06:53:53.297,,2.869,STT_GR_0126
STT_GR_0126_0455_00_3003038_to_3010471,submitted,ཨེ། ཡི་དམ་ལྷ་ན་གས་བར་སྒོམ་གསུངས། ཡི་དམ་ཟེས་ན་ད་ད་ལྟ་། ལྷག་མང་ལྷ་མང་པོ་ཡོད་རེད།,ཨེ། ཡི་དམ་ལྷ་རུ་གསལ་བར་སྒོམ་གསུངས། ཡི་དམ་ཟེར་ན་ད་ད་ལྟ་། ཨེ་ལྷ་མང་ལྷ་མང་པོ་ཡོད་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0126_0455_00_3003038_to_3010471.wav,2025-08-13 17:20:19.435,2025-08-22 07:54:01.782,,7.433,STT_GR_0126
STT_GR_0126_0283_1940099_to_1942799,submitted,དེ་རྫི་དེ་གང་རིན་དེ་ནས་ལྷ་སྒོམ་དགོས་ཟེར།,དེ་རྩི་དེས་གིས་དངོས་གནས་དེ་ནས་ལྷ་བསྒོམ་དགོས་ཟེར།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0126_0283_1940099_to_1942799.wav,2025-08-13 17:20:19.435,2025-08-22 07:50:48.523,,2.7,STT_GR_0126
STT_GR_0126_0379_2514810_to_2520599,submitted,ང་རྒྱལ་དན་པ་བསྟན་པ་རེད། བསྟན་པང་རྒྱལ་ང་ལྷ་རེད་ཤག་བསམ་ནས་དེ་ང་རྒྱལ་ཆེན་པོ་ཡོང་གི་ཡོད་རེད།,ང་རྒྱལ་བརྟན་པ། བརྟན་པ་རེད། བརྟན་པ་ང་རྒྱལ། ང་ལྷ་རེད་ཤག་བསམ་ནས། དེ་ང་རྒྱལ་བརྟན་པོ་ཡོང་གི་ཡོད་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0126_0379_2514810_to_2520599.wav,2025-08-13 17:20:19.435,2025-08-22 21:32:39.052,,5.789,STT_GR_0126
STT_GR_0128_0059_00_605050_to_615050,submitted,དེ་ནས་དངས་ད་སྨོན་ལམ་དེ་ལས་་སྐྱེས་དང་ཚེ་རབ་ཐམས་ཅད་དང། དགེ་བའི་གྲོགས་པོར་སརྙེད་པར་ཤོགཟེ། དེདང་གནས་སྐབས་མ་ཆོད་དུ་སྡིག་པའི་གྲོགས་དང་བྲལ་བར་ཤོག་སེམས། ནོ་ནས་སེམས་ྱི་དགེ་བ་དང་མི་དགེ་་,དེ་ནས་ད་ལྟ་སྨོན་ལམ་དེ་ལས་ཡ། སྐྱེ་དང་ཚེ་རབས་ཐམས་ཅད་དུ། དགེ་བའི་གྲོགས་པོར་བརྙེས་པར་ཤོག་ཟེར། དེ་དང་གནས་སྐབས་ཐམས་ཅད་དུ་སྡིག་པའི་གྲོགས་དང་བྲལ་བར་ཤོག་ཟེར། ནང་ལ་སེམས་ལས་དགེ་བ་དང་མི་དགེ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0128_0059_00_605050_to_615050.wav,2025-08-13 17:20:19.435,2025-08-23 06:28:41.364,,10.0,STT_GR_0128
STT_GR_0128_0062_01_656056_to_666056,submitted,ད་ཉིད་བོ་བྱེས་ནས། དེ་ནས་གཉིང་པོ་སྐྱེ་རིས་བྱད་དུ་དེ་ནས་ཆུ་ཡང་དང་ཡང་དུ་དང་། དེ་ནས་དེ་ལས་ཆར་པ་དང་ཉི་མ་ལ་སོགས་པས་དེ་ལ་སྤྱེས་མགོག ཐུ་པ་བླ་མ་ཐམས་ཅད་ཀྱིས་གཅིག་ལ་ཡིན་ྡད་གདོང་པ་རྩ་བི་བླ་མ་,ནས་སྙེ་བུ་སྐྱེས་རེད། དེ་ནས་སྙེ་བུ་སྐྱེས་རིམ་བཞིན་དུ་དེ་ནས་ཆུ་ཡང་དང་ཡང་དུ་བཏང་། དེ་ནས་དེ་ལས་ཆར་པ་དང་ཉི་མ་ལ་སོགས་པས་དེ་ལ་སྐྱེས་འགོག་ཐུབ་པ། བླ་མ་ཐམས་ཅད་ཀྱིས་གཅིག་ལས་ཡུལ་དེ་རྟོགས་པ་རྩ་བའི་བླ་མ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0128_0062_01_656056_to_666056.wav,2025-08-13 17:20:19.435,2025-08-23 06:39:03.212,,10.0,STT_GR_0128
STT_GR_0128_0081_01_816536_to_822923,submitted,ཨེ། དེ་ལྟ་བིུ་བཟུང་ནས་དེ་ནས། ཨ། གྲུབ་མཐའ་ཕྱོགས་རི་མེད་པ། ནམ་པ་སངས་རྒྱས་མ། ཨ,ཨེ། དེ་ལྟ་བུ་བཟུང་ནས་དེ་ནས། ཨ། གྲུབ་མཐའ་ཕྱོགས་རིས་མེད་པ། ནང་པ་སངས་རྒྱས་པ། ཨ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0128_0081_01_816536_to_822923.wav,2025-08-13 17:20:19.435,2025-08-23 07:04:19.621,,6.387,STT_GR_0128
STT_GR_0128_0085_853062_to_855374,submitted,དེ་བིས་ན་དེ་ནས་བླ་མ་དགེ་བའི་བཤེས་གཉེན་ཐམས་ཅད་ལ།,དེ་བས་ན་དེ་ནས་བླ་མ་དགེ་བའི་བཤེས་གཉེན་ཐམས་ཅད་ལ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0128_0085_853062_to_855374.wav,2025-08-13 17:20:19.435,2025-08-23 07:11:38.626,,2.312,STT_GR_0128
STT_GR_0128_0089_864047_to_865364,submitted,སྐུལ་པ་འདེ་མན་ཡོད་རེད་,སྐུལ་པ་འདེབས་མཁན་ཡོད་རེད་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0128_0089_864047_to_865364.wav,2025-08-13 17:20:19.435,2025-08-23 07:13:09.262,,1.317,STT_GR_0128
STT_GR_0128_0332_00_1869510_to_1879510,submitted,ཨ། གང་རེད་དེ་ན་ཞལ་ཆེ་ཞེས་པ་དེ་ྦྱལ་ན་དེ་ནས་ད་ལྟ་ང་ཚོ་བཀའ་བརྒྱུད་པ་ནང་སག་ཆེན་གྱུ་རུམ་དེ། བླ་མ་ཐམས་ཅད་དེ་རེད། དེ་ལ་དེ་ནས་ད་ལྟ,ཨེ། གང་རེད་བརྫས་ན། ཞལ་ཆེམས་ཞེས་པ་དེ་མཇལ་ན་དེ་ནས་ད་ལྟ། ཨ། ད་ད་ལྟ་ངེད་ཚོ་བཀའ་བརྒྱུད་པ་ནང་ཕྱག་ཆེན་རྒྱུན་ལུང་འདི། བླ་མ་ཐམས་ཅད་དེ་རེད། དེ་ལ་དེ་ནས་ད་ལྟ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0128_0332_00_1869510_to_1879510.wav,2025-08-13 17:20:19.435,2025-08-23 07:19:42.076,,10.0,STT_GR_0128
STT_GR_0128_0332_05_1919510_to_1929510,submitted,་ན་དེ་ནས་དེ་ལ་བརྟེན་ནས་ད་བསླུ་བ་མེད་པ་རེད་བསམས་ནས། དེ་ན་ཡིད་ཆེས་ཡག་པོ་བྱེད་ནས། མཐར་ཐུག་གི་དེ་ནས་དད་པ་དེ་ཡིད་ཆེས་ཀྱི་བྱད་པ་དེ་ཐོར་དགོས་རེད། དེ་ན་ཡིད་ཆེས་ཀདེ་དང་པོ་དེ་ལས་རྒྱུ་འབྲས་ལ་ཡིད་ཆེས།,ན། དེ་ནས་དེ་ལ་བརྟེན་ནས་ད་བསླུ་བ་མེད་པ་རེད་བསམས་ནས། དེ་ནས་ཡིད་ཆེས་ཡག་པོ་བྱེད་དགོས་རེད། མཐར་ཐུག་གི་དེ་ནས་དད་པ་དེ། ཡིད་ཆེས་ཀྱི་དད་པ་དེ་ཐོབ་དགོས་རེད། དེ་ནས་ཡིད་ཆེས་དེ་དང་པོ་དེ་ལས་རྒྱུ་འབྲས་ལ་ཡིད་ཆེས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0128_0332_05_1919510_to_1929510.wav,2025-08-13 17:20:19.435,2025-08-23 20:24:48.697,,10.0,STT_GR_0128
STT_GR_0129_0323_1625768_to_1627759,trashed,ཤེས་བྱ་སོ་ལ་སོད་ཆེས་ཆེར་དུག་ན་དེར་ན་,,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0129_0323_1625768_to_1627759.wav,2025-08-13 17:20:19.435,2025-08-23 20:47:47.307,,1.991,STT_GR_0129
STT_GR_0129_0292_01_1481817_to_1491817,submitted,བླ་མ་གཅིག་གིས་ཐུགས་དེ་ལ་དེ་ནས།རང་གི་ཉམས་ལེན་ལ་བསུས་ནས་དེ་ནས་བླ་མའི་ཐུགས་དེ་ལ་སངས་རྒྱས་ཐམས་ཅད་འདུས། དེ་ཡང་རང་གི་སེམས་ལ་འདུས་གསུངས་རེད། བླ་མ་རང་སེམས་དབྱེར་མེད་དེ་ད་ལྟ་རང་པ་ཆགས་,བླ་མ་གཅིག་གི་ཐུགས་དེ་ལ་དེ་ནས། རང་གིས་ཉམས་ལེན་ལ་བྱེད་ནས། དེ་ནས་བླ་མའི་ཐུགས་དེ་ལ་སངས་རྒྱས་ཐམས་ཅད་འདུས། དེ་ཡང་རང་གི་སེམས་ལ་འདུས་གསུངས། བླ་མ་རང་སེམས་དབྱེར་མེད་དེ། ད་ལྟ་རང་བག་ཆགས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0129_0292_01_1481817_to_1491817.wav,2025-08-13 17:20:19.435,2025-08-23 20:40:49.655,,10.0,STT_GR_0129
STT_GR_0129_0402_2020778_to_2022651,submitted,ཨེ། དེ་ནས་དེ་གསུང་གི་ཡོད་རེད་ཟེར།,ཨེ། དེ་ནས་དེ་གསུང་གི་ཡོད་རེད་བརྫས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0129_0402_2020778_to_2022651.wav,2025-08-13 17:20:19.435,2025-08-23 22:08:23.628,,1.873,STT_GR_0129
STT_GR_0129_0426_2124677_to_2128862,submitted,ཨེ་འདི་བར་དོ་སྐུ་གསུམ་དེ་དེ་ནས། ད་ལྟ་གསོད་པའི་ཆེ་རུ་བལྟ་དགོས་ྱ་རེད།,ཨེ། འདིའི་བར་དོའི་སྐུ་གསུམ་དེ། དེ་ནས་ད་ལྟ་གསོན་པོའི་ཚེ་ལ་བལྟ་དགོས་ཀྱི་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0129_0426_2124677_to_2128862.wav,2025-08-13 17:20:19.435,2025-08-23 22:09:11.408,,4.185,STT_GR_0129
STT_GR_0035_0497_1366404_to_1366948,trashed,ད་ཨུ།  ,,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0497_1366404_to_1366948.wav,2025-06-20 16:42:28.134,2025-07-26 13:13:28.340,,0.544,STT_GR_0035
STT_GR_0014_0049_474500_to_480000,accepted,ངག་གི་ཟ། ད་ངག་གི་ཚ་རེད་དེ། ངག་གི་ས་ཡང་ད་ད་ལྟ། ཨ།  ,ངག་གི་ཕྱག ད་ངག་གི་ཕྱག་རེད་རྫས། ངག་གི་ཕྱག་ཡང་ད་ད་ལྟ། ཨ།  ,ངག་གི་ཕྱག ད་ངག་གི་ཕྱག་རེད་རྫས། ངག་གི་ཕྱག་ཡང་ད་ད་ལྟ། ཨ།  ,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0014_0049_474500_to_480000.wav,2025-06-20 16:42:28.134,2025-07-14 20:09:45.607,2025-09-26 11:38:50.409,5.5,STT_GR_0014
STT_GR_0035_0494_1362340_to_1363396,accepted,མ་དང་བ་གྱིས་ཡ་ཨ།  ,མ་དང་བུ་གཉིས་ལ་,མ་དང་བུ་གཉིས་ལ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0494_1362340_to_1363396.wav,2025-06-20 16:42:28.134,2025-07-26 13:13:14.116,2025-10-19 19:04:08.958,1.056,STT_GR_0035
STT_GR_0035_0498_1367268_to_1368740,accepted,དེ་ཐབས་དེ་མཐའ་དག་ ,དེ་ཐམས་ཅད་ད་ལྟ་,དེ་ཐམས་ཅད་ད་ལྟ་,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0035_0498_1367268_to_1368740.wav,2025-06-20 16:42:28.134,2025-07-26 13:13:41.733,2025-10-19 19:04:13.134,1.472,STT_GR_0035
STT_GR_0130_0684_4339454_to_4340939,submitted,རེན་ནས་དམ་ཆོས་,ལས་ནས་དམ་ཆོས་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0130_0684_4339454_to_4340939.wav,2025-08-13 17:20:19.435,2025-08-24 18:30:12.728,,1.485,STT_GR_0130
STT_GR_0130_0737_00_4609555_to_4615292,submitted,དེ་ལ་ལས་ཀྱི་རླུང་ྱེར། དེ་བར་དོ་ལས་ཀྱི་རླུང་གི་མགོ་སྐར་བྱེས་པ་ལ་ད་ལྟ་,དེ་ལ་ལས་ཀྱི་རླུང་བརྫས། དེ་བར་དོ་ལས་ཀྱི་རླུང་འགོག་ཁ་བྱེད་པ་ལ་། ད་ལྟ་,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0130_0737_00_4609555_to_4615292.wav,2025-08-13 17:20:19.435,2025-08-24 18:49:34.909,,5.737,STT_GR_0130
STT_GR_0126_0518_00_3589967_to_3599967,submitted,མ་རེད་ཟེར། དྒྲ་དིས་ཟསྱུས་ཁོ་ཞེ་སྡང་དེ་སད་ཡོད་མ་རེད། སྐྱེ་བ་ནས་སྐྱེ་བ་ཕྱེ་རབ་ནས་ཁྱེད་རབ་ལ་ཆུདཚུར་ཨ་ལེན་ལེན་གྱི་རེད་ཟེར། ཨོ། ཡང་ཁྱིན་ཉེན་ཕར་ྱེད། ད་ད་ཕར་,མ་རེད་ཟེར། དགྲ་དེ་བསད་ཁོ་ཞེ་སྡང་དེ་བསད་ཡོད་མ་རེད། སྐྱེ་བ་ནས་སྐྱེ་བ་ཚེ་རབས་ནས་ཁྱེད་ལ་ཚུར་ཨ་ལན་ལེན་གྱི་རེད་ཟེར། ཨོ། ཡང་ཁྱོད་ཕར་བསད། ད་ལྟ་ཕར་བསད། ཨོ། ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0126_0518_00_3589967_to_3599967.wav,2025-08-13 17:20:19.435,2025-08-24 20:49:24.545,,10.0,STT_GR_0126
STT_GR_0126_0570_00_4023115_to_4033115,submitted,ོ་པོ་མཐོང་གིས་ཡོད་བ་འཛིན་རྒྱུ་མེད་པ། ཡིན་ནའང་དེ་དེ་ྟ་སེམས་ཀྱི་སེམས་ཁོ་རང་མེ་ལོང་ལྟ་བུ་ཡིན་པ་ཧ་གོ་དགོས་རེད། མིག་བཙུམ་ནས་དེ་ནས་སེམས་ལས་ཤར་རྡུག་ཁོ་སེམས་དུ།་,དངོས་པོ་མཐོང་རྒྱུ་ཡོད་བ་འཛིན་རྒྱུ་མེད་པ། ཡིན་ནའང་དེ་ད་ལྟ་སེམས་ཀྱི་སེམས་ཁོ་རང་མེ་ལོང་ལྟ་བུ་ཡིན་པ་ཧ་གོ་དགོས་རེད། མིག་བཙུམས་ནས་དེ་ནས་སེམས་ལས་ཤར་གྱི་འདུག་ག་སེམས་དེ།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0126_0570_00_4023115_to_4033115.wav,2025-08-13 17:20:19.435,2025-08-24 20:58:11.430,,10.0,STT_GR_0126
STT_GR_0131_0162_1014117_to_1019804,submitted,ཨའཁོར་བ་ཐོག་མ་མེད་པ་མེད། ཁོ་ཁར་འཁྱམ་པས་རྙིགས་ནས་བོས,ཨེ་འཁོར་བ་ཐོག་མ་མེད་པ་མེད། འཁོར་བར་འཁྱམ་པས་སྨྱུགས་ནས་བུད་ཟེར། ,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0131_0162_1014117_to_1019804.wav,2025-08-13 17:20:19.435,2025-08-24 20:59:58.891,,5.687,STT_GR_0131
STT_GR_0131_0164_1023044_to_1029659,submitted,ང་མི་ཡུལ་ལ་སུ་ལ་མི་ལུས་ལེན་དགོས་བསམ་རྒྱུས། དེ་རྒྱུ་དེ་རེས་དེ་ནས་སྐྱོད་ཀྱི་ནང་ན་གསུང་གི་ཡོད་རེད།,ང་མི་ཡུལ་ལ་ཕྱིར་མི་ལུས་ལེན་དགོས་བསམ་རྒྱུ། དེའི་རྒྱུ་དེ་ཡིས་དེ་ནས་གཅོད་ཀྱི་ནང་ན་གསུང་གི་ཡོད་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0131_0164_1023044_to_1029659.wav,2025-08-13 17:20:19.435,2025-08-24 21:00:41.806,,6.615,STT_GR_0131
STT_GR_0131_0165_1030013_to_1037438,submitted,མིན་ཆེད་ལུས་དེ་སྐྱེས་པར་བཟུང་རྒྱུ་དེའི་ད་དརུང་འཁོ་བར་འཆམ་ཟེར། ད་ལས་མི་ཆགས་གཏོང་མོ་བྱེད་དེ། སྐྱོད་ཉམས་ལེན་བདེ་རེད།,མི་སྐྱེ་ལུས་དེ་གཅེས་པར་བཟུང་རྒྱུ་དེས་ད་དུང་འཁོར་བར་འཁྱམ་ཟེར། ད་མི་ཆགས་སྟོན་མོར་བྱེད་ཟེར། གཅོད་ཉམས་ལེན་དེ་རེད།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0131_0165_1030013_to_1037438.wav,2025-08-13 17:20:19.435,2025-08-24 21:01:43.886,,7.425,STT_GR_0131
STT_GR_0131_0166_1037944_to_1042281,submitted,ལུས་དེ་གཅིག་པེས། ཨ། ལ་བརྟེན་ནས་དང་འཁོ་བ་ལ་བྱུང་གི་ཡོད་རེད་གསུངས་,ལུས་དེ་གཅེས་སྤྲས། ཨེ་ལ་བརྟེན་ནས་དང་འཁོར་བར་བཟུང་ཡོད་རེད་གསུངས།,,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0131_0166_1037944_to_1042281.wav,2025-08-13 17:20:19.435,2025-08-24 21:02:09.111,,4.337,STT_GR_0131
